Crop,Date,Average,Price_Lag1,Price_Lag7,Year,Month,Season
Potato,2016-08-24,37.5,37.5,37.5,2016,8,Monsoon
Potato,2016-08-25,37.75,37.5,37.5,2016,8,Monsoon
Potato,2016-08-26,35.75,37.75,37.5,2016,8,Monsoon
Potato,2016-08-27,35.0,35.75,37.5,2016,8,Monsoon
Potato,2016-08-28,35.75,35.0,37.5,2016,8,Monsoon
Potato,2016-08-29,35.0,35.75,37.5,2016,8,Monsoon
Potato,2016-08-30,35.0,35.0,37.5,2016,8,Monsoon
Potato,2016-08-31,35.0,35.0,37.5,2016,8,Monsoon
Potato,2016-09-01,35.0,35.0,37.75,2016,9,Autumn
Potato,2016-09-02,35.0,35.0,35.75,2016,9,Autumn
Potato,2016-09-03,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-04,35.75,35.0,35.75,2016,9,Autumn
Potato,2016-09-05,35.0,35.75,35.0,2016,9,Autumn
Potato,2016-09-06,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-07,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-08,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-09,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-10,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-11,35.0,35.0,35.75,2016,9,Autumn
Potato,2016-09-12,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-13,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-14,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-15,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-16,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-17,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-18,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-19,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-20,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-21,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-22,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-23,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-24,35.0,35.0,35.0,2016,9,Autumn
Potato,2016-09-25,34.5,35.0,35.0,2016,9,Autumn
Potato,2016-09-26,34.5,34.5,35.0,2016,9,Autumn
Potato,2016-09-27,34.5,34.5,35.0,2016,9,Autumn
Potato,2016-09-28,34.5,34.5,35.0,2016,9,Autumn
Potato,2016-09-29,34.5,34.5,35.0,2016,9,Autumn
Potato,2016-09-30,34.5,34.5,35.0,2016,9,Autumn
Potato,2016-10-01,34.5,34.5,35.0,2016,10,Autumn
Potato,2016-10-02,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-03,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-04,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-05,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-06,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-07,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-08,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-09,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-10,35.25,34.5,34.5,2016,10,Autumn
Potato,2016-10-11,34.5,35.25,34.5,2016,10,Autumn
Potato,2016-10-12,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-13,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-14,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-15,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-16,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-17,34.5,34.5,35.25,2016,10,Autumn
Potato,2016-10-18,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-19,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-20,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-21,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-22,34.5,34.5,34.5,2016,10,Autumn
Potato,2016-10-23,35.0,34.5,34.5,2016,10,Autumn
Potato,2016-10-24,35.0,35.0,34.5,2016,10,Autumn
Potato,2016-10-25,35.0,35.0,34.5,2016,10,Autumn
Potato,2016-10-26,35.0,35.0,34.5,2016,10,Autumn
Potato,2016-10-27,35.0,35.0,34.5,2016,10,Autumn
Potato,2016-10-28,35.0,35.0,34.5,2016,10,Autumn
Potato,2016-10-29,35.0,35.0,34.5,2016,10,Autumn
Potato,2016-10-30,35.0,35.0,35.0,2016,10,Autumn
Potato,2016-10-31,35.0,35.0,35.0,2016,10,Autumn
Potato,2016-11-01,35.0,35.0,35.0,2016,11,Autumn
Potato,2016-11-02,35.0,35.0,35.0,2016,11,Autumn
Potato,2016-11-03,57.5,35.0,35.0,2016,11,Autumn
Potato,2016-11-04,57.5,57.5,35.0,2016,11,Autumn
Potato,2016-11-05,57.5,57.5,35.0,2016,11,Autumn
Potato,2016-11-06,57.5,57.5,35.0,2016,11,Autumn
Potato,2016-11-07,52.5,57.5,35.0,2016,11,Autumn
Potato,2016-11-08,50.0,52.5,35.0,2016,11,Autumn
Potato,2016-11-09,50.0,50.0,35.0,2016,11,Autumn
Potato,2016-11-10,44.166666666666664,50.0,57.5,2016,11,Autumn
Potato,2016-11-11,45.0,44.166666666666664,57.5,2016,11,Autumn
Potato,2016-11-12,45.0,45.0,57.5,2016,11,Autumn
Potato,2016-11-13,45.0,45.0,57.5,2016,11,Autumn
Potato,2016-11-14,40.0,45.0,52.5,2016,11,Autumn
Potato,2016-11-15,35.5,40.0,50.0,2016,11,Autumn
Potato,2016-11-16,35.0,35.5,50.0,2016,11,Autumn
Potato,2016-11-17,35.0,35.0,44.166666666666664,2016,11,Autumn
Potato,2016-11-18,35.0,35.0,45.0,2016,11,Autumn
Potato,2016-11-19,35.0,35.0,45.0,2016,11,Autumn
Potato,2016-11-20,35.0,35.0,45.0,2016,11,Autumn
Potato,2016-11-21,35.0,35.0,40.0,2016,11,Autumn
Potato,2016-11-22,35.0,35.0,35.5,2016,11,Autumn
Potato,2016-11-23,35.0,35.0,35.0,2016,11,Autumn
Potato,2016-11-24,35.0,35.0,35.0,2016,11,Autumn
Potato,2016-11-25,34.5,35.0,35.0,2016,11,Autumn
Potato,2016-11-26,34.5,34.5,35.0,2016,11,Autumn
Potato,2016-11-27,46.833333333333336,34.5,35.0,2016,11,Autumn
Potato,2016-11-28,43.5,46.833333333333336,35.0,2016,11,Autumn
Potato,2016-11-29,31.5,43.5,35.0,2016,11,Autumn
Potato,2016-11-30,29.5,31.5,35.0,2016,11,Autumn
Potato,2016-12-01,30.0,29.5,35.0,2016,12,Winter
Potato,2016-12-02,30.0,30.0,34.5,2016,12,Winter
Potato,2016-12-03,30.0,30.0,34.5,2016,12,Winter
Potato,2016-12-04,30.0,30.0,46.833333333333336,2016,12,Winter
Potato,2016-12-05,30.0,30.0,43.5,2016,12,Winter
Potato,2016-12-06,30.0,30.0,31.5,2016,12,Winter
Potato,2016-12-07,30.0,30.0,29.5,2016,12,Winter
Potato,2016-12-08,30.0,30.0,30.0,2016,12,Winter
Potato,2016-12-09,30.0,30.0,30.0,2016,12,Winter
Potato,2016-12-10,30.0,30.0,30.0,2016,12,Winter
Potato,2016-12-11,30.0,30.0,30.0,2016,12,Winter
Potato,2016-12-12,26.5,30.0,30.0,2016,12,Winter
Potato,2016-12-13,25.75,26.5,30.0,2016,12,Winter
Potato,2016-12-14,26.25,25.75,30.0,2016,12,Winter
Potato,2016-12-15,26.25,26.25,30.0,2016,12,Winter
Potato,2016-12-16,26.25,26.25,30.0,2016,12,Winter
Potato,2016-12-17,26.25,26.25,30.0,2016,12,Winter
Potato,2016-12-18,26.25,26.25,30.0,2016,12,Winter
Potato,2016-12-19,25.75,26.25,26.5,2016,12,Winter
Potato,2016-12-20,25.5,25.75,25.75,2016,12,Winter
Potato,2016-12-21,25.5,25.5,26.25,2016,12,Winter
Potato,2016-12-22,25.5,25.5,26.25,2016,12,Winter
Potato,2016-12-23,25.5,25.5,26.25,2016,12,Winter
Potato,2016-12-24,25.5,25.5,26.25,2016,12,Winter
Potato,2016-12-25,25.5,25.5,26.25,2016,12,Winter
Potato,2016-12-26,25.0,25.5,25.75,2016,12,Winter
Potato,2016-12-27,25.0,25.0,25.5,2016,12,Winter
Potato,2016-12-28,25.0,25.0,25.5,2016,12,Winter
Potato,2016-12-29,25.0,25.0,25.5,2016,12,Winter
Potato,2016-12-30,25.0,25.0,25.5,2016,12,Winter
Potato,2016-12-31,25.0,25.0,25.5,2016,12,Winter
Potato,2017-01-01,25.0,25.0,25.5,2017,1,Winter
Potato,2017-01-02,25.0,25.0,25.0,2017,1,Winter
Potato,2017-01-03,35.0,25.0,25.0,2017,1,Winter
Potato,2017-01-04,34.166666666666664,35.0,25.0,2017,1,Winter
Potato,2017-01-05,35.666666666666664,34.166666666666664,25.0,2017,1,Winter
Potato,2017-01-06,34.333333333333336,35.666666666666664,25.0,2017,1,Winter
Potato,2017-01-07,34.333333333333336,34.333333333333336,25.0,2017,1,Winter
Potato,2017-01-08,33.333333333333336,34.333333333333336,25.0,2017,1,Winter
Potato,2017-01-09,33.333333333333336,33.333333333333336,25.0,2017,1,Winter
Potato,2017-01-10,32.5,33.333333333333336,35.0,2017,1,Winter
Potato,2017-01-11,32.5,32.5,34.166666666666664,2017,1,Winter
Potato,2017-01-12,32.166666666666664,32.5,35.666666666666664,2017,1,Winter
Potato,2017-01-13,33.0,32.166666666666664,34.333333333333336,2017,1,Winter
Potato,2017-01-14,33.833333333333336,33.0,34.333333333333336,2017,1,Winter
Potato,2017-01-15,32.166666666666664,33.833333333333336,33.333333333333336,2017,1,Winter
Potato,2017-01-16,28.833333333333332,32.166666666666664,33.333333333333336,2017,1,Winter
Potato,2017-01-17,22.0,28.833333333333332,32.5,2017,1,Winter
Potato,2017-01-18,40.0,22.0,32.5,2017,1,Winter
Potato,2017-01-19,22.0,40.0,32.166666666666664,2017,1,Winter
Potato,2017-01-20,22.0,22.0,33.0,2017,1,Winter
Potato,2017-01-21,22.0,22.0,33.833333333333336,2017,1,Winter
Potato,2017-01-22,22.0,22.0,32.166666666666664,2017,1,Winter
Potato,2017-01-23,22.0,22.0,28.833333333333332,2017,1,Winter
Potato,2017-01-24,22.0,22.0,22.0,2017,1,Winter
Potato,2017-01-25,22.0,22.0,40.0,2017,1,Winter
Potato,2017-01-26,18.5,22.0,22.0,2017,1,Winter
Potato,2017-01-27,18.75,18.5,22.0,2017,1,Winter
Potato,2017-01-28,18.75,18.75,22.0,2017,1,Winter
Potato,2017-01-29,18.75,18.75,22.0,2017,1,Winter
Potato,2017-01-30,18.5,18.75,22.0,2017,1,Winter
Potato,2017-01-31,30.666666666666668,18.5,22.0,2017,1,Winter
Potato,2017-02-01,31.5,30.666666666666668,22.0,2017,2,Winter
Potato,2017-02-02,31.5,31.5,18.5,2017,2,Winter
Potato,2017-02-03,33.166666666666664,31.5,18.75,2017,2,Winter
Potato,2017-02-04,33.166666666666664,33.166666666666664,18.75,2017,2,Winter
Potato,2017-02-05,34.0,33.166666666666664,18.75,2017,2,Winter
Potato,2017-02-06,33.666666666666664,34.0,18.5,2017,2,Winter
Potato,2017-02-07,33.166666666666664,33.666666666666664,30.666666666666668,2017,2,Winter
Potato,2017-02-08,33.666666666666664,33.166666666666664,31.5,2017,2,Winter
Potato,2017-02-09,33.166666666666664,33.666666666666664,31.5,2017,2,Winter
Potato,2017-02-10,33.166666666666664,33.166666666666664,33.166666666666664,2017,2,Winter
Potato,2017-02-11,33.166666666666664,33.166666666666664,33.166666666666664,2017,2,Winter
Potato,2017-02-12,33.166666666666664,33.166666666666664,34.0,2017,2,Winter
Potato,2017-02-13,33.166666666666664,33.166666666666664,33.666666666666664,2017,2,Winter
Potato,2017-02-14,33.166666666666664,33.166666666666664,33.166666666666664,2017,2,Winter
Potato,2017-02-15,33.166666666666664,33.166666666666664,33.666666666666664,2017,2,Winter
Potato,2017-02-16,33.166666666666664,33.166666666666664,33.166666666666664,2017,2,Winter
Potato,2017-02-17,33.166666666666664,33.166666666666664,33.166666666666664,2017,2,Winter
Potato,2017-02-18,33.166666666666664,33.166666666666664,33.166666666666664,2017,2,Winter
Potato,2017-02-19,31.5,33.166666666666664,33.166666666666664,2017,2,Winter
Potato,2017-02-20,31.5,31.5,33.166666666666664,2017,2,Winter
Potato,2017-02-21,31.5,31.5,33.166666666666664,2017,2,Winter
Potato,2017-02-22,31.5,31.5,33.166666666666664,2017,2,Winter
Potato,2017-02-23,31.5,31.5,33.166666666666664,2017,2,Winter
Potato,2017-02-25,31.5,31.5,33.166666666666664,2017,2,Winter
Potato,2017-02-26,31.5,31.5,33.166666666666664,2017,2,Winter
Potato,2017-02-27,32.333333333333336,31.5,31.5,2017,2,Winter
Potato,2017-02-28,31.5,32.333333333333336,31.5,2017,2,Winter
Potato,2017-03-01,31.666666666666668,31.5,31.5,2017,3,Spring
Potato,2017-03-02,31.5,31.666666666666668,31.5,2017,3,Spring
Potato,2017-03-04,31.5,31.5,31.5,2017,3,Spring
Potato,2017-03-05,31.5,31.5,31.5,2017,3,Spring
Potato,2017-03-06,31.5,31.5,31.5,2017,3,Spring
Potato,2017-03-07,30.833333333333332,31.5,32.333333333333336,2017,3,Spring
Potato,2017-03-08,30.833333333333332,30.833333333333332,31.5,2017,3,Spring
Potato,2017-03-09,30.833333333333332,30.833333333333332,31.666666666666668,2017,3,Spring
Potato,2017-03-10,30.833333333333332,30.833333333333332,31.5,2017,3,Spring
Potato,2017-03-11,30.833333333333332,30.833333333333332,31.5,2017,3,Spring
Potato,2017-03-13,16.5,30.833333333333332,31.5,2017,3,Spring
Potato,2017-03-14,16.5,16.5,31.5,2017,3,Spring
Potato,2017-03-15,16.5,16.5,30.833333333333332,2017,3,Spring
Potato,2017-03-16,16.5,16.5,30.833333333333332,2017,3,Spring
Potato,2017-03-17,16.5,16.5,30.833333333333332,2017,3,Spring
Potato,2017-03-18,16.5,16.5,30.833333333333332,2017,3,Spring
Potato,2017-03-19,16.5,16.5,30.833333333333332,2017,3,Spring
Potato,2017-03-20,16.5,16.5,16.5,2017,3,Spring
Potato,2017-03-21,14.0,16.5,16.5,2017,3,Spring
Potato,2017-03-22,14.0,14.0,16.5,2017,3,Spring
Potato,2017-03-23,14.25,14.0,16.5,2017,3,Spring
Potato,2017-03-24,14.0,14.25,16.5,2017,3,Spring
Potato,2017-03-25,14.0,14.0,16.5,2017,3,Spring
Potato,2017-03-26,14.0,14.0,16.5,2017,3,Spring
Potato,2017-03-27,14.0,14.0,16.5,2017,3,Spring
Potato,2017-03-28,14.0,14.0,14.0,2017,3,Spring
Potato,2017-03-29,14.0,14.0,14.0,2017,3,Spring
Potato,2017-03-30,14.0,14.0,14.25,2017,3,Spring
Potato,2017-03-31,14.0,14.0,14.0,2017,3,Spring
Potato,2017-04-01,14.0,14.0,14.0,2017,4,Spring
Potato,2017-04-02,14.0,14.0,14.0,2017,4,Spring
Potato,2017-04-03,15.0,14.0,14.0,2017,4,Spring
Potato,2017-04-04,15.0,15.0,14.0,2017,4,Spring
Potato,2017-04-05,15.0,15.0,14.0,2017,4,Spring
Potato,2017-04-06,15.0,15.0,14.0,2017,4,Spring
Potato,2017-04-07,15.0,15.0,14.0,2017,4,Spring
Potato,2017-04-08,15.0,15.0,14.0,2017,4,Spring
Potato,2017-04-09,15.5,15.0,14.0,2017,4,Spring
Potato,2017-04-10,15.5,15.5,15.0,2017,4,Spring
Potato,2017-04-11,15.5,15.5,15.0,2017,4,Spring
Potato,2017-04-12,15.5,15.5,15.0,2017,4,Spring
Potato,2017-04-13,15.5,15.5,15.0,2017,4,Spring
Potato,2017-04-14,15.75,15.5,15.0,2017,4,Spring
Potato,2017-04-15,15.5,15.75,15.0,2017,4,Spring
Potato,2017-04-16,21.5,15.5,15.5,2017,4,Spring
Potato,2017-04-17,21.0,21.5,15.5,2017,4,Spring
Potato,2017-04-18,21.5,21.0,15.5,2017,4,Spring
Potato,2017-04-19,21.5,21.5,15.5,2017,4,Spring
Potato,2017-04-20,21.5,21.5,15.5,2017,4,Spring
Potato,2017-04-21,21.5,21.5,15.75,2017,4,Spring
Potato,2017-04-22,21.5,21.5,15.5,2017,4,Spring
Potato,2017-04-23,21.5,21.5,21.5,2017,4,Spring
Potato,2017-04-24,21.5,21.5,21.0,2017,4,Spring
Potato,2017-04-25,21.0,21.5,21.5,2017,4,Spring
Potato,2017-04-26,21.0,21.0,21.5,2017,4,Spring
Potato,2017-04-27,21.0,21.0,21.5,2017,4,Spring
Potato,2017-04-28,21.0,21.0,21.5,2017,4,Spring
Potato,2017-04-29,21.0,21.0,21.5,2017,4,Spring
Potato,2017-04-30,20.0,21.0,21.5,2017,4,Spring
Potato,2017-05-01,20.0,20.0,21.5,2017,5,Spring
Potato,2017-05-02,20.0,20.0,21.0,2017,5,Spring
Potato,2017-05-03,20.0,20.0,21.0,2017,5,Spring
Potato,2017-05-04,20.0,20.0,21.0,2017,5,Spring
Potato,2017-05-05,20.0,20.0,21.0,2017,5,Spring
Potato,2017-05-06,20.0,20.0,21.0,2017,5,Spring
Potato,2017-05-07,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-08,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-09,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-10,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-11,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-12,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-13,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-15,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-16,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-17,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-18,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-19,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-20,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-21,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-22,20.0,20.0,20.0,2017,5,Spring
Potato,2017-05-23,20.25,20.0,20.0,2017,5,Spring
Potato,2017-05-24,18.25,20.25,20.0,2017,5,Spring
Potato,2017-05-25,18.5,18.25,20.0,2017,5,Spring
Potato,2017-05-26,18.5,18.5,20.0,2017,5,Spring
Potato,2017-05-27,18.5,18.5,20.0,2017,5,Spring
Potato,2017-05-28,18.5,18.5,20.0,2017,5,Spring
Potato,2017-05-29,18.25,18.5,20.0,2017,5,Spring
Potato,2017-05-30,18.5,18.25,20.25,2017,5,Spring
Potato,2017-05-31,18.5,18.5,18.25,2017,5,Spring
Potato,2017-06-01,18.5,18.5,18.5,2017,6,Monsoon
Potato,2017-06-02,18.5,18.5,18.5,2017,6,Monsoon
Potato,2017-06-03,18.5,18.5,18.5,2017,6,Monsoon
Potato,2017-06-04,18.5,18.5,18.5,2017,6,Monsoon
Potato,2017-06-05,18.5,18.5,18.25,2017,6,Monsoon
Potato,2017-06-06,18.5,18.5,18.5,2017,6,Monsoon
Potato,2017-06-07,18.5,18.5,18.5,2017,6,Monsoon
Potato,2017-06-08,19.0,18.5,18.5,2017,6,Monsoon
Potato,2017-06-09,19.0,19.0,18.5,2017,6,Monsoon
Potato,2017-06-10,18.75,19.0,18.5,2017,6,Monsoon
Potato,2017-06-11,19.0,18.75,18.5,2017,6,Monsoon
Potato,2017-06-12,18.75,19.0,18.5,2017,6,Monsoon
Potato,2017-06-13,18.75,18.75,18.5,2017,6,Monsoon
Potato,2017-06-14,19.0,18.75,18.5,2017,6,Monsoon
Potato,2017-06-15,19.0,19.0,19.0,2017,6,Monsoon
Potato,2017-06-16,19.0,19.0,19.0,2017,6,Monsoon
Potato,2017-06-17,19.0,19.0,18.75,2017,6,Monsoon
Potato,2017-06-18,18.5,19.0,19.0,2017,6,Monsoon
Potato,2017-06-19,18.5,18.5,18.75,2017,6,Monsoon
Potato,2017-06-20,18.5,18.5,18.75,2017,6,Monsoon
Potato,2017-06-21,18.25,18.5,19.0,2017,6,Monsoon
Potato,2017-06-22,22.5,18.25,19.0,2017,6,Monsoon
Potato,2017-06-23,22.5,22.5,19.0,2017,6,Monsoon
Potato,2017-06-24,22.5,22.5,19.0,2017,6,Monsoon
Potato,2017-06-25,22.0,22.5,18.5,2017,6,Monsoon
Potato,2017-06-26,22.0,22.0,18.5,2017,6,Monsoon
Potato,2017-06-27,21.5,22.0,18.5,2017,6,Monsoon
Potato,2017-06-28,22.5,21.5,18.25,2017,6,Monsoon
Potato,2017-06-29,22.0,22.5,22.5,2017,6,Monsoon
Potato,2017-06-30,22.0,22.0,22.5,2017,6,Monsoon
Potato,2017-07-01,22.0,22.0,22.5,2017,7,Monsoon
Potato,2017-07-02,22.0,22.0,22.0,2017,7,Monsoon
Potato,2017-07-03,22.0,22.0,22.0,2017,7,Monsoon
Potato,2017-07-04,21.5,22.0,21.5,2017,7,Monsoon
Potato,2017-07-05,21.5,21.5,22.5,2017,7,Monsoon
Potato,2017-07-06,22.0,21.5,22.0,2017,7,Monsoon
Potato,2017-07-07,22.0,22.0,22.0,2017,7,Monsoon
Potato,2017-07-08,22.0,22.0,22.0,2017,7,Monsoon
Potato,2017-07-09,22.5,22.0,22.0,2017,7,Monsoon
Potato,2017-07-10,22.5,22.5,22.0,2017,7,Monsoon
Potato,2017-07-11,22.5,22.5,21.5,2017,7,Monsoon
Potato,2017-07-12,22.5,22.5,21.5,2017,7,Monsoon
Potato,2017-07-13,22.5,22.5,22.0,2017,7,Monsoon
Potato,2017-07-14,22.5,22.5,22.0,2017,7,Monsoon
Potato,2017-07-15,22.5,22.5,22.0,2017,7,Monsoon
Potato,2017-07-16,22.5,22.5,22.5,2017,7,Monsoon
Potato,2017-07-17,22.0,22.5,22.5,2017,7,Monsoon
Potato,2017-07-18,22.5,22.0,22.5,2017,7,Monsoon
Potato,2017-07-19,22.5,22.5,22.5,2017,7,Monsoon
Potato,2017-07-20,22.5,22.5,22.5,2017,7,Monsoon
Potato,2017-07-21,22.5,22.5,22.5,2017,7,Monsoon
Potato,2017-07-22,22.5,22.5,22.5,2017,7,Monsoon
Potato,2017-07-23,22.5,22.5,22.5,2017,7,Monsoon
Potato,2017-07-24,22.5,22.5,22.0,2017,7,Monsoon
Potato,2017-07-25,22.5,22.5,22.5,2017,7,Monsoon
Potato,2017-07-26,22.75,22.5,22.5,2017,7,Monsoon
Potato,2017-07-27,22.5,22.75,22.5,2017,7,Monsoon
Potato,2017-07-28,22.5,22.5,22.5,2017,7,Monsoon
Potato,2017-07-29,22.5,22.5,22.5,2017,7,Monsoon
Potato,2017-07-30,24.75,22.5,22.5,2017,7,Monsoon
Potato,2017-07-31,24.75,24.75,22.5,2017,7,Monsoon
Potato,2017-08-01,24.75,24.75,22.5,2017,8,Monsoon
Potato,2017-08-02,24.75,24.75,22.75,2017,8,Monsoon
Potato,2017-08-03,27.0,24.75,22.5,2017,8,Monsoon
Potato,2017-08-04,27.0,27.0,22.5,2017,8,Monsoon
Potato,2017-08-05,27.0,27.0,22.5,2017,8,Monsoon
Potato,2017-08-06,27.0,27.0,24.75,2017,8,Monsoon
Potato,2017-08-07,27.0,27.0,24.75,2017,8,Monsoon
Potato,2017-08-08,26.75,27.0,24.75,2017,8,Monsoon
Potato,2017-08-09,29.5,26.75,24.75,2017,8,Monsoon
Potato,2017-08-10,29.5,29.5,27.0,2017,8,Monsoon
Potato,2017-08-11,29.5,29.5,27.0,2017,8,Monsoon
Potato,2017-08-12,29.5,29.5,27.0,2017,8,Monsoon
Potato,2017-08-13,29.5,29.5,27.0,2017,8,Monsoon
Potato,2017-08-14,29.0,29.5,27.0,2017,8,Monsoon
Potato,2017-08-15,29.5,29.0,26.75,2017,8,Monsoon
Potato,2017-08-16,29.5,29.5,29.5,2017,8,Monsoon
Potato,2017-08-17,30.5,29.5,29.5,2017,8,Monsoon
Potato,2017-08-18,31.5,30.5,29.5,2017,8,Monsoon
Potato,2017-08-19,31.5,31.5,29.5,2017,8,Monsoon
Potato,2017-08-20,31.5,31.5,29.5,2017,8,Monsoon
Potato,2017-08-21,31.5,31.5,29.0,2017,8,Monsoon
Potato,2017-08-22,31.5,31.5,29.5,2017,8,Monsoon
Potato,2017-08-23,31.5,31.5,29.5,2017,8,Monsoon
Potato,2017-08-24,31.5,31.5,30.5,2017,8,Monsoon
Potato,2017-08-25,31.5,31.5,31.5,2017,8,Monsoon
Potato,2017-08-26,31.5,31.5,31.5,2017,8,Monsoon
Potato,2017-08-27,30.25,31.5,31.5,2017,8,Monsoon
Potato,2017-08-28,30.25,30.25,31.5,2017,8,Monsoon
Potato,2017-08-29,30.0,30.25,31.5,2017,8,Monsoon
Potato,2017-08-30,30.0,30.0,31.5,2017,8,Monsoon
Potato,2017-08-31,30.25,30.0,31.5,2017,8,Monsoon
Potato,2017-09-01,30.75,30.25,31.5,2017,9,Autumn
Potato,2017-09-02,30.25,30.75,31.5,2017,9,Autumn
Potato,2017-09-03,30.25,30.25,30.25,2017,9,Autumn
Potato,2017-09-04,30.25,30.25,30.25,2017,9,Autumn
Potato,2017-09-05,30.25,30.25,30.0,2017,9,Autumn
Potato,2017-09-06,30.25,30.25,30.0,2017,9,Autumn
Potato,2017-09-07,30.25,30.25,30.25,2017,9,Autumn
Potato,2017-09-08,30.25,30.25,30.75,2017,9,Autumn
Potato,2017-09-09,30.25,30.25,30.25,2017,9,Autumn
Potato,2017-09-10,30.0,30.25,30.25,2017,9,Autumn
Potato,2017-09-11,30.0,30.0,30.25,2017,9,Autumn
Potato,2017-09-12,30.0,30.0,30.25,2017,9,Autumn
Potato,2017-09-13,30.25,30.0,30.25,2017,9,Autumn
Potato,2017-09-14,30.25,30.25,30.25,2017,9,Autumn
Potato,2017-09-15,30.25,30.25,30.25,2017,9,Autumn
Potato,2017-09-16,30.25,30.25,30.25,2017,9,Autumn
Potato,2017-09-17,30.0,30.25,30.0,2017,9,Autumn
Potato,2017-09-18,30.0,30.0,30.0,2017,9,Autumn
Potato,2017-09-20,30.0,30.0,30.0,2017,9,Autumn
Potato,2017-09-21,30.0,30.0,30.25,2017,9,Autumn
Potato,2017-09-22,30.0,30.0,30.25,2017,9,Autumn
Potato,2017-09-23,30.0,30.0,30.25,2017,9,Autumn
Potato,2017-09-24,30.0,30.0,30.25,2017,9,Autumn
Potato,2017-09-25,30.0,30.0,30.0,2017,9,Autumn
Potato,2017-09-26,30.0,30.0,30.0,2017,9,Autumn
Potato,2017-09-27,30.0,30.0,30.0,2017,9,Autumn
Potato,2017-09-28,30.0,30.0,30.0,2017,9,Autumn
Potato,2017-09-29,30.5,30.0,30.0,2017,9,Autumn
Potato,2017-09-30,30.5,30.5,30.0,2017,9,Autumn
Potato,2017-10-01,29.75,30.5,30.0,2017,10,Autumn
Potato,2017-10-02,30.0,29.75,30.0,2017,10,Autumn
Potato,2017-10-03,30.0,30.0,30.0,2017,10,Autumn
Potato,2017-10-04,30.0,30.0,30.0,2017,10,Autumn
Potato,2017-10-05,30.5,30.0,30.0,2017,10,Autumn
Potato,2017-10-06,30.5,30.5,30.5,2017,10,Autumn
Potato,2017-10-07,30.5,30.5,30.5,2017,10,Autumn
Potato,2017-10-08,31.5,30.5,29.75,2017,10,Autumn
Potato,2017-10-09,31.5,31.5,30.0,2017,10,Autumn
Potato,2017-10-10,31.75,31.5,30.0,2017,10,Autumn
Potato,2017-10-11,31.5,31.75,30.0,2017,10,Autumn
Potato,2017-10-12,31.5,31.5,30.5,2017,10,Autumn
Potato,2017-10-13,31.5,31.5,30.5,2017,10,Autumn
Potato,2017-10-14,31.5,31.5,30.5,2017,10,Autumn
